issue_year,issue_no,ordinal,period_from,period_to,crop_group,pest_name,level,crop_names,body,source_file
2024,4,4,2024-04-01,2024-04-30,채소,양파노균병,주의보,양파,❍ 양파에서노균병은피해를많이주는병중의하나로발생포장에서는3월하순∼4월 상순경병발생양파로부터포자가발생하여퍼지면서건전한양파에2차감염유발하여피해를줌⇒ 2차감염으로인한피해를줄이기위해서는1차피해주의잎에서회색분말가루나검정그을음같은포자가형성되기시작하면등록된약제를사용하여방제해야함,4호.txt
2024,4,5,2024-04-01,2024-04-30,채소,"잎마름병(마늘, 양파)",예보,"마늘,양파",❍ 잎마름병은 양파와 마늘의 잎에서 발생하는 곰팡이병으로 4~5월고온다습환경시발생이증가하므로주기적인예찰을실시하여발생초기에등록된약제를사용하여방제해야함,4호.txt
2024,4,6,2024-04-01,2024-04-30,채소,"흑색썩음균핵병(마늘, 양파)",예보,"마늘,양파","❍ 전형적인토양전염성병으로연작재배지에서피해가큰데감염되면아랫잎부터황갈색으로변하고심하면포기전체가말라죽는다.
⇒ 병든식물체가보이는즉시수시로뽑아격리된곳에버린다.
⇒ 습한 토양에서 피해가 크므로 물빠짐(배수) 관리와 함께 초기에등록된약제를 사용하여방제함",4호.txt
2024,4,7,2024-04-01,2024-04-30,채소,"잿빛곰팡이병(딸기, 오이, 토마토, 상추 등)",예보,"딸기,방울토마토,상추,오이","❍ 저온다습조건을선호하여시설내의온도가낮고비닐천장에이슬이맺힐정도의높은습도가계속될경우병발생이증가함
⇒ 통풍 등적절한 환기로시설내의습도를 낮추어 주되 보온에 유의하고, 병이 발생되면 급속하게 번지는 특성이 있으므로 발생초기에 등록약제로 방제하되 약제를 바꾸어 가며 사용해야 함",4호.txt
2024,4,8,2024-04-01,2024-04-30,채소,"흰가루병(딸기, 오이, 메론 등)",예보,"딸기,오이","❍ 고온다습및다비재배시과번무로인한통기불량환경에서발생증가⇒ 환기 등 시설내의환경관리를잘조절해주며질소비료를과용하지않고균형시비를하면서병발생초기에방제※ 흰가루병포자비산이 일출후부터오전 10시경사이가장 많이이루어지므로약제는 10시 이전살포하는것이 효과적이고, 같은계통의약제연용보다 다른계통의약제를 번갈아가며살포",4호.txt
2024,4,9,2024-04-01,2024-04-30,채소,토마토궤양병,예보,방울토마토,"❍ 종자나토양을통해서전염,점염성이높고병원균의잠복기가길어주의필요
❍ 잎, 줄기, 열매에서 주로 발생되며 줄기에는황갈색점무늬가나타나고진전되면궤양증상을보이며심하면그루전체가시들어마름⇒ 건전한 종자를 사용하고 반드시 종자소독을 실시해야하며, 농작업 전 기구들은 차아염소산나트륨 등으로 소독하고 발병 시등록약제로즉시방제함",4호.txt
2024,4,10,2024-04-01,2024-04-30,채소,"고자리파리, 뿌리응애(마늘, 양파)",예보,"마늘,양파","❍ (고자리파리 ) 토양속알에서부화한유충이줄기의밑부분을가해한다. 초기피해증상은눈에 띄지 않으나피해받은 포기는점차 광택을 잃으면서 아래 줄기부터노랗게 색이 변하며 포기 전체가 시들며말라죽는다.
⇒ 월동 후 3월 중순부터 피해가 증가하므로성충 발생밀도를예찰하고 3월 하순경에는고자리파리의산란 억제를 위하여 등록 살충제(액상)를 7∼10일간격으로 2∼3회살포⇒ 토양 속 유충은 계속해서 가해하기 때문에 약대 등을 이용하여토양에도 직접 포기 관주처리하고 약물이 흙 또는 멀칭필름 밖으로넘쳐나올정도로흠뻑처리하는것이효과적
❍ (뿌리응애 ) 마늘, 양파 등 땅속의 구근을 가해하며, 초기에는 잘 나타나지 않으나 점차 지상부의 생육이나빠지고구근 부패의원인이됨
⇒ 피해발생시등록약제를피해포기주위에국소적으로 토양 처리하거나, 생장점 부근뿌리나 비늘줄기에서 서식, 가해하기때문에 약대 등을이용하여직접 포기관주처리하여약제물이흙 또는 멀칭필름 밖으로넘쳐나올정도로흠뻑처리하는것이효과적⇒ 뿌리응애는 35℃ 이상이면 죽기 때문에 가장 뜨거운 7~8월에멀칭필름+약제등을이용한토양소독을길게할수록효과적",4호.txt
2024,4,11,2024-04-01,2024-04-30,채소,"총채벌레류, 가루이류, 진딧물, 응애류",예보,"고추,딸기,방울토마토,오이","❍ (총채벌레류 ) 꽃노랑총채벌레, 오이총채벌레 등은 날개모양이총채처럼생긴작은해충으로오이,고추,토마토,딸기등시설내에서연중발생하고방제시기를놓칠경우바이러스병을전염시켜피해를주는해충임
⇒ 크기가작아발견이쉽지않아초기에발생을알지못하고피해를입는경우가많음.끈끈이트랩을이용예찰하고,발생시초기에방제
❍ (가루이류,진딧물)가루이류는가지과 작물에서,진딧물은엽채류와과채류에서주로발생하는데, 식물의즙액을빨아먹는직접적인피해뿐만아니라그을음병과바이러스병등을유발하여상품성을떨어뜨림⇒ 크기가 작아 육안 관찰이 힘들고 일단 발생되면 방제가 어려우므로 외부 유입통로에 방충망을 설치하는 등 시설 안으로 들어오지못하도록 막고,트랩을이용예찰필요
⇒ 예방적조치로해충에따라천적을투입하여방제하고국부적으로해충이집중 발생하였을경우등록약제를 이용방제실시
❍ (점박이응애 ) 딸기에발생하면잎을누렇게변하여말라죽게되어생육을억제하는데최근딸기재배지에서발생이확인되고있어주의가필요함
⇒ 세대 기간이 짧아 연간 발생횟수가 많고 증식률이 높은 것이특징인데,유입방지와발생시등록약제를이용하여초기에방제⇒ 약제처리시응애류는대부분잎뒷면에기생하기때문에약제가잎 뒷면까지충분히묻도록살포하고동일 약제또는 동일 계통의약제연용을피하고유효성분이다른약제를바꾸어가며살포",4호.txt
2024,4,12,2024-04-01,2024-04-30,채소,토마토반점위조바이러스(TSWV),예보,"고추,방울토마토,파프리카","❍ 총채벌레가 즙액을흡즙하면서바이러스를 전염시키는병으로고추,토마토, 파프리카 등 특히전년도발생이많았던 가지과시설재배지에서 꾸준히 발생하고 있으며, 밀도가 높아 방제시기를 놓칠 경우피해가커지기때문에초기예방이 중요
⇒ 방충망을이용하여시설안으로들어오는총채벌레를 막고발생초기 천적이나등록약제로방제⇒ 병에 걸린 식물은발견 즉시 제거하여병이 확산되는 것을 예방",4호.txt
2024,4,13,2024-04-01,2024-04-30,채소,토마토황화잎말림바이러스(TYLCV),예보,방울토마토,❍ 가지과 작물에서 담배가루이가 병을 매개하고 감염된 묘를 통해확산될 수 있으므로 육묘 단계부터 정식 초기에 예찰을 강화하여감염여부를판단하고 정식 후에는 잎 뒷면과 포장주위를살펴보아담배가루이를철저히 방제⇒ 병을감염시키는담배가루이는세대기간이짧고연간발생횟수가많아번식률이강하므로방충망을설치하여시설안으로담배가루이가 들어오는것을막고발생초기에등록약제를이용하여방제하는등철저한관리로확산을방지하여예방⇒ 발생된시설재배농가 주변지역은담배가루이의기주식물이되는잡초와병이 걸린식물은뽑아서 제거,4호.txt
2024,4,14,2024-04-01,2024-04-30,과수,과수화상병․과수가지검은마름병,주의보,사과,"❍ (과수화상병 ) 세균에의해사과, 배나무의꽃, 잎, 열매, 가지가불에탓것과같이검게변하고서서히말라죽게되는데전염성이높아사전예방을위한사전방제와과원및농자재관리가필수⇒ 개화전(3월하순∼4월중순) 방제요령으로는사과는녹색기∼전엽기시기에 석회보르도액또는 동제를 살포하고, 배는 꽃눈 발아 직후에동제또는석회유황합제살포⇒ 개화기 방제요령은 ‘과수화상병예측시스템’에서 안내하는 위험경보(감염위험도)에 따라 24시간 이내 2∼3회 약제 살포⇒ 한번 걸리면방제가불가능하기때문에예방을위하여과수원을청결하게관리하고농작업을하는사람의과수원출입시사람과작업도구 등을수시로소독⇒ 의심증상 발견 시에는 전국 대표전화(1833-8572) 또는 가까운농업기술센터·농업기술원에즉시신고
❍ (과수가지검은마름병) 과수화상병과증상이비슷하여 육안으로는구분이불가하며,발생시기와전파경로,피해증상이유사함.",4호.txt
2024,4,15,2024-04-01,2024-04-30,과수,검은별무늬병,예보,사과,"❍ 개화기이후잦은 강우시병 발생이우려되므로적기 방제필요
⇒ 국가농작물병해충관리시스템(http://ncpms.rda.go.kr)의 병해충예측
-병해충예측지도메뉴에서내농장 지역의감염위험 시간정보(경고값 2이상인경우)에따라최초경보시반드시적기방제실시[검은별무늬병 - 배] [검은별무늬병 - 사과]",4호.txt
2024,4,16,2024-04-01,2024-04-30,과수,참다래 궤양병,예보,"오리,참다래","❍ 가지, 주간, 신초, 잎, 꽃봉오리, 꽃에 감염되는 병으로서 감염된가지와 주간부에 크고 작은 균열을 유발하며, 이 균열된 부위로부터흘러나오 적갈색수액에의해 쉽게구분가능
❍ 병든 조직에서 월동한 병원균이 상처, 기공 및 수공을 통하여 잎으로침입하며전정 등농작업도구를 통해전염⇒ 전년발생포장은방제용등록약제를 3월하순∼4월상순부터10일간격으로살포하여예방하고감염된이병주는굴취하여매몰",4호.txt
2024,4,17,2024-04-01,2024-04-30,과수,나무좀류,예보,사과,"❍ 세력이 약한 나무에 피해가 예상되는데, 나무좀은 크기가 2∼4㎜내외로 작아서 육안으로 관찰하기가 매우 곤란하며, 또한 성충이사과나무 줄기 안으로 침입할 때 유충의 먹이가 되는 공생균(암브로시아균)도함께들어가는데,나무목질부에서공생한균으로부터생성된독소는 독성이강해나무가 말라죽는것을촉진시킴⇒ 나무좀 발생예찰유인트랩을 이용할경우, 트랩에 20∼30마리가유인되면동해를받았거나침수피해등으로나무세력이약해진나무를중점적으로관찰하여 침입여부를확인하여 방제⇒ 특히 나무좀은 오후 2∼3시경에기온이 20℃ 이상일 경우 주로날아들기 시작하므로이시기에 방제를실시⇒ 약제방제에우선하여물관리,시비관리및토양관리등의 재배관리를철저히하여나무세력을적정수준으로유지하는것이중요",4호.txt
2024,4,18,2024-04-01,2024-04-30,과수,사과응애,예보,사과,"❍ 사과, 배에 발생하는 사과응애의 월동밀도가 높은 과원은 기계유유제를 살포하고 개화 전 월동알 부화시기 예찰을 철저히 하여적기방제를실시⇒ 국가농작물병해충관리시스템(http://ncpms.rda.go.kr)의 병해충예측-병해충예측지도 메뉴에서 내 농장 지역의 최적방제시기를판단하여 적기방제(사과응애 : 50% 부화기에등록약제 살포)⇒ 개화 전 방제가 소홀할 경우 개화기 및 유과기 때 철저히 방제하여야하는데약제살포가미흡할경우발생증가로피해발생",4호.txt
2024,4,19,2024-04-01,2024-04-30,과수,복숭아씨살이좀벌,예보,복숭아,"❍ 연 1회 발생하며 피해과실 속에서 다자란 유충으로 월동하며 3월하순부터번데기가되며성충은 4월상순부터 5월중순까지발생함
❍ 성충은과실의크기가 1~2cm 정도되는어린과실에산란하므로,성충산란시기를확인하여 가급적발생적기 오전에방제를실시⇒ 복숭아씨살이좀벌은 성충 기간을 제외하고 알, 애벌레, 번데기기간은 씨앗 속에서 살기 때문에 약제를 살포해도 방제효과가낮으므로성충이어린과일속에알을낳는시기에맞춰집중방제⇒ 피해가 심한 과원에서는 과실크기가 1cm 정도 되는 시기부터성충의발생을관찰하면서 5∼7일간격으로 2∼3회등록약제살포1개월 기상전망            (출처 : 국립농업과학원, 기상청)(기온) 1주, 2주, 3주는 평년보다 높겠고, 4주는 평년과 비슷하거나 높겠음
(강수량) 1주, 4주는 평년과 비슷하겠고, 2주, 3주는 평년과 비슷하거나 많겠음
❍ 1주(4.8~4.14): 이동성 고기압의 영향을 주로 받겠음
- 기온은 평년보다 높겠고, 강수량은 평년과 비슷하겠음
❍ 2주(4.15~4.21): 이동성 고기압의 영향을 주로 받겠으나, 남쪽을 지나는저기압의 영향을 받을 때가 있겠음
- 기온은 평년보다 높겠고, 강수량은 평년과 비슷하거나 많겠음
❍ 3주(4.22~4.28): 이동성 고기압의 영향을 주로 받겠으나, 남쪽을 지나는저기압의 영향을 받을 때가 있겠음
- 기온은 평년보다 높겠고, 강수량은 평년과 비슷하거나 많겠음
❍ 4주(4.29~5.5): 이동성 고기압의 영향을 받겠으나, 일시적으로 찬 공기의영향을 받을 때가 있겠음
- 기온은 평년과 비슷하거나 높겠고, 강수량은 평년과 비슷하겠음
농업지대 지역 평균기온 강수량1주 2주 3주 4주 1주 2주 3주 4주(4.8~4.14) (4.15~4.21)(4.22~4.28) (4.29~5.5) (4.8~4.14) (4.15~4.21)(4.22~4.28) (4.29~5.5)1.태백고냉 대관령 높음 높음 높음 조금높음비슷 조금많음조금많음비슷2.태백준고냉 인제,홍천,제천 높음 높음 높음 조금높음비슷 조금많음조금많음비슷3.소백산간 충주,보은 높음 높음 높음 조금높음비슷 조금많음조금많음비슷4.노 령 소 백 산 간 임실 높음 높음 높음 조금높음비슷 조금많음조금많음비슷5.영 남 내 륙 산 간추풍령,영주,문경 높음 높음 높음 조금높음비슷 조금많음조금많음비슷6.중북부내륙 춘천,양평 높음 높음 높음 조금높음비슷 조금많음조금많음비슷7.중부내륙 원주,이천 높음 높음 높음 조금높음비슷 조금많음조금많음비슷8.소 백 서 부 내 륙청주,대전,금산 높음 높음 높음 조금높음비슷 조금많음조금많음비슷9.노 령 동 서 내 륙정읍,남원,거창,산청 높음 높음 높음 조금높음비슷 조금많음조금많음비슷10.호남내륙 광주,순천,장흥 높음 높음 높음 조금높음비슷 조금많음조금많음비슷11.영남분지 대구,의성,구미,영천 높음 높음 높음 조금높음비슷 조금많음조금많음비슷12.영남내륙 진주,합천,밀양 높음 높음 높음 조금높음비슷 조금많음조금많음비슷13.중서부평야서울,인천,수원,서산,강화,천안,보령 높음 높음 높음 조금높음비슷 조금많음조금많음비슷1 4.차 령 남 부 평 야군산,전주,부여,부안 높음 높음 높음 조금높음비슷 조금많음조금많음비슷15.남서해안 목포,완도,해남,고흥 높음 높음 높음 조금높음비슷 조금많음조금많음비슷16.남부해안 부산,통영,여수,거제,남해 높음 높음 높음 조금높음비슷 조금많음조금많음비슷17.동해안북부 속초,강릉 높음 높음 높음 조금높음비슷 조금많음조금많음비슷18.동해안중부 울진,영덕 높음 높음 높음 조금높음비슷 조금많음조금많음비슷19.동해안남부 포항,울산 높음 높음 높음 조금높음비슷 조금많음조금많음비슷20.제주 제주,성산,서귀포 높음 높음 높음 조금높음비슷 조금많음조금많음비슷평균 높음 높음 높음 조금높음비슷 조금많음조금많음비슷10일(2024.03.31.~04.07.) 예보(기상청, 2024.03.28., 06:00)<기상예보>
❍ (기온 ) 아침 기온은 1~11℃, 낮 기온은 13~22℃로 평년(최저기온2~9℃, 최고기온 13~19℃)과 비슷하거나 조금 높겠음
❍ (강수 ) 4월 4일 오전 제주도에 비가 오겠음",4호.txt
2024,4,20,2024-04-01,2024-04-30,과수,복숭아씨살이좀벌,예보,복숭아,"<날씨><최저/최고기온>최근 경과기상과 향후 기상전망<기온><강수량>연도별 평균기온
❍ ‘24년 1월부터 3월 4주차까지의 평균기온은 4.1℃로, 평년(2.4)보다 1.7℃ 높았음
- ’24년 3월 4주차의 평균기온은 9.6℃로, 평년(7.6)보다 2.0℃ 높았음
기간 1월 2월3월 분석기간1.1~3.27 3.21~3.271주(2.29~3.6)2주(3.7~3.13)3주(3.14~3.20)4주(3.21~3.27)평균(℃)편차(℃)평균(℃)편차(℃)2024년 1.4 4.5 4.0 4.6 8.5 9.6 4.1 1.7 9.6 2.02023년 0.0 3.0 6.1 10.6 8.9 11.4 3.9 1.5 11.4 3.82022년 -0.2 0.4 5.3 9.0 7.8 8.6 2.5 0.1 8.6 1.02021년 -0.4 3.9 6.0 7.8 10.0 10.1 3.8 1.4 10.1 2.52020년 3.0 3.8 5.2 7.0 7.4 11.7 4.8 2.4 11.7 4.12019년 0.5 2.6 8.0 6.4 7.6 7.8 3.4 1.0 7.8 0.22018년 -1.8 0.0 5.8 6.3 8.7 8.3 1.7 -0.7 8.3 0.72017년 0.3 1.8 4.7 5.0 7.0 7.0 2.6 0.2 7.0 -0.62016년 -0.6 1.9 5.7 3.9 8.4 7.3 2.5 0.1 7.3 -0.32015년 0.8 2.2 2.4 3.7 9.4 7.9 2.9 0.5 7.9 0.32014년 0.7 2.7 4.4 3.4 8.8 10.6 3.3 0.9 10.6 3.010년평균 0.2 2.2 5.4 6.3 8.4 9.1 3.1 0.7 9.1 1.5평 년 -0.4 1.7 4.5 5.2 7.1 7.6 2.4 0.0 7.6 0.0* 10년 평균 :최근 10년(2014~2023년)동안의 평균기온의 평균** 평년 :30년(1991～2020년)동안의 평균기온의 평균*** 편차 :평년의 평균기온에 대한 연도별 평균기온의 차이연도별 강수량
❍ ’24년 1월부터 3월 4주차까지의 강수량의 합은 192.3㎜로, 평년(123.8)보다 68.5㎜ 많았음(평년대비 155.3%)
- ’24년 3월 4주차의 강수량의 합은 33.3㎜로, 평년(12.7)보다 20.6㎜ 많았음",4호.txt
2024,4,21,2024-04-01,2024-04-30,과수,복숭아씨살이좀벌,예보,"고추,당근,두릅,마늘,복숭아,부추,상추,시금치,쑥갓,아스파라거스,오이,쪽파,청경채","(평년대비 262.2%)기간 1월 2월3월 분석기간1.1~3.27 3.21~3.271주(2.29~3.6)2주(3.7~3.13)3주(3.14~3.20)4주(3.21~3.27)합계(㎜)대비(%)합계(㎜)대비(%)2024년 36.9 111.4 9.9 2.2 2.1 33.3 192.3 155.3 33.3 262.22023년 44.9 20.0 0.5 8.5 0.8 20.6 95.2 76.9 20.6 162.22022년 5.0 5.5 2.2 17.7 28.7 39.4 98.5 79.6 39.4 310.22021년 25.4 23.4 57.0 14.6 9.7 26.2 156.3 126.3 26.2 206.32020년 85.7 62.1 1.2 16.7 0.8 16.2 181.9 146.9 16.2 127.62019년 9.7 34.5 1.7 12.4 20.7 3.8 82.7 66.8 3.8 29.92018년 25.5 36.6 28.4 23.8 55.2 8.8 178.2 143.9 8.8 69.32017년 18.6 36.0 4.9 1.1 4.1 9.8 74.4 60.1 9.8 77.22016년 32.9 50.6 44.0 7.1 10.8 1.3 146.2 118.1 1.3 10.22015년 31.9 31.0 4.2 2.1 36.9 0.0 106.0 85.6 0.0 0.02014년 14.0 34.8 5.2 35.5 5.9 19.2 114.5 92.5 19.2 151.210년평균 29.4 33.5 14.9 14.0 17.4 14.5 123.4 99.7 14.5 114.2평 년 30.6 37.5 12.9 11.7 18.4 12.7 123.8 100.0 12.7 100.0* 10년 평균 :최근 10년(2014∼2023년)동안의 강수량의 평균** 평년 :30년(1991～2020년)동안의 강수량의 평균*** 대비 :평년의 강수량에 대한 연도별 강수량의 비율과수화상병 개화전 방제요령과수화상병 개화기 방제 요령시설재배 일조량 감소에 따른 대응기술시설재배 일조량 감소에 따른 대응기술산불예방 준수사항미세먼지 대응 농업인 농작업 안전 준수사항★4월에 검출된 46개 조합(24품목/22성분)★* 이 자료는 국립농산물품질관리원 안전성조사 결과 중 ’23년도 부적합 발생 품목 및농약 성분을 바탕으로 작성했습니다.
□ 지역별 부적합 발생 우려 정보
❍ 주요 부적합 우려 품목(성분)
- [대구광역시] 가지(프로사이미돈)
- [인천광역시] 마늘(오메토에이트, 포레이트)
- [광주광역시] 부추(포레이트)
- [대전광역시] 쑥갓(페니트로티온, 프로클로라즈)
- [경기도] 고수(다이아지논, 플루퀸코나졸, 티아메톡삼), 당귀잎(에토프로포스, 터부포스) 대파(메타벤즈티아주론), 돌나물(퍼메트린), 민들레(터부포스), 부추(터부포스), 상추(페니트로티온),시금치(페노트린, 터부포스), 열무(포레이트),쪽파(카보퓨란, 포레이트, 터부포스), 청경채(다이아지논), 취나물(카보퓨란)
- [강원도] 부추(페니트로티온, 메타벤즈티아주론),아스파라거스(포레이트), 쪽파(포레이트), 취나물(리뉴론)
- [충청북도] 상추(포레이트)
- [충청남도] 두릅(포레이트), 취나물(보스칼리드,뷰 프 로 페 진, 페 니 트 로 티 온, 펜 디 메 탈 린, 프 로 클 로 라 즈)
- [전라북도] 대파(터부포스), 시금치(터부포스),열무(터부포스), 표고버섯(포레이트)
- [전라남도] 대파(터부포스), 쑥(포레이트), 오이(디클로르보스)
- [경상북도] 방풍나물(터부포스), 부추(루페뉴론)
- [경상남도] 가지(프로사이미돈), 고추(키노메티오네이트), 당근(에토프로포스), 들깻잎(이프로벤포스), 부추(터부포스)
- [제주특별자치도] 부추(프로클로라즈)※ 전국적으로 토양처리 살충제 농약(입제) 성분인 터부포스,포레이트 잔류농약 부적합이 많이 발생되고 있습니다.
농업인께서는 해당 성분의 농약을 사용이 등록된 작물에만안전사용기준을 반드시 준수하여 살포하시기 바랍니다.",4호.txt
2024,4,22,2024-04-01,2024-04-30,과수,복숭아씨살이좀벌,예보,"고추,냉이,당근,두릅,딸기,마늘,미나리,방울토마토,복숭아,부추,상추,셀러리,시금치,쑥갓,오이,쪽파","4월 주요 품목별 농약 사용 주의보4월 주요 품목별 농약 사용 주의보□ 부적합 발생 우려 품목/성분의 잔류허용기준 및 농약 등록 유무품목 검출성분 잔류허용기준(mg/kg) 잔류허용기준적용 근거농약 안전사용기준등록 유무‘23.4. ‘24.3.
가지 Procymidone 0.01 0.01 일률기준 미등록고수Diazinon 0.01 0.01 일률기준 미등록Fluquinconazole 0.01 0.01 일률기준 미등록Thiamethoxam 0.01 0.01 일률기준 미등록고추 Chinomethionat 0.01 0.01 일률기준 미등록당귀잎Ethoprophos 0.01 0.01 일률기준 미등록Terbufos 0.01 0.01 일률기준 미등록당근 Ethoprophos 0.05 0.05 당해성분 당해품목 등록(단제)대파Methabenzthiazuron 0.01 0.01 일률기준 미등록Terbufos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)돌나물 Permethrin 0.01 0.01 일률기준 미등록두릅 Phorate 0.01 0.01 일률기준 미등록들깻잎 Iprobenfos 0.01 0.01 일률기준 미등록풋마늘Omethoate 0.05 0.05 당해성분 당해품목 미등록* 디메토에이트 등록Phorate 0.01 0.01 일률기준 미등록민들레 Terbufos 0.01 0.01 일률기준 미등록방풍나물 Terbufos 0.01 0.01 일률기준 미등록부추Fenitrothion 0.05 0.05 당해성분 당해품목 등록(단제, 합제)Lufenuron 0.2 0.2 당해성분 당해품목 등록(단제)Methabenzthiazuron 0.01 0.01 일률기준 미등록Phorate 0.1 0.1 당해성분 당해품목 등록(단제, 합제)Prochloraz 0.01 0.01 일률기준 미등록Terbufos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)상추Fenitrothion 0.01 0.01 일률기준 미등록Phorate 0.01 0.01 일률기준 미등록시금치Phenothrin 0.01 0.01 일률기준 미등록Terbufos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)쑥 Phorate 0.01 0.01 일률기준 미등록□ 부적합 발생 주요 농산물 현황(2월 기준)2023년 2월 2024년 2월번호 품목명 발생(건) 번호 품목명 발생(건)1 상추 4 1 쪽파 42 근대 2 2 쑥갓 23 들깻잎 2 3 냉이 14 고춧잎 1 4 딸기 15 대파 1 5 미나리 1기타 딸기, 루꼴라, 비타민, 시금치,쑥갓, 열무, 오이, 토마토 8 기타 바질, 배, 상추, 셀러리, 시금치 5합계 18 합계 14품목 검출성분 잔류허용기준(mg/kg) 잔류허용기준적용 근거농약 안전사용기준등록 유무‘23.4. ‘24.3.",4호.txt
2024,4,23,2024-04-01,2024-04-30,과수,복숭아씨살이좀벌,예보,"감귤,복숭아,사과,쑥갓,아스파라거스,오이,쪽파,청경채","쑥갓Fenitrothion 0.05 0.05 당해성분 당해품목 미등록Prochloraz 0.01 0.01 일률기준 미등록아스파라거스 Phorate 0.01 0.01 일률기준 미등록열무Phorate 0.05 0.05 당해성분 당해품목 미등록Terbufos 0.05 0.05 당해성분 당해품목 등록(합제)오이 Dichlorvos 0.1 0.1 당해성분 당해품목 등록(합제)쪽파Carbofuran 0.05 0.05 당해성분 당해품목 미등록*벤퓨라카브 등록Phorate 0.05 0.05 당해성분 당해품목 등록(단제, 합제)Terbufos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)청경채 Diazinon 0.01 0.01 일률기준 미등록취나물Boscalid 0.07 0.07 당해성분 당해품목 등록(합제)Buprofezin 0.01 0.01 일률기준 미등록Carbofuran 0.01 0.01 일률기준 미등록Fenitrothion 7.0 7.0 당해성분 당해품목 등록(단제)Linuron 0.01 0.01 일률기준 미등록Pendimethalin 0.01 0.01 일률기준 미등록Prochloraz 0.01 0.01 일률기준 미등록표고버섯 Phorate 0.01 0.01 일률기준 미등록자료제공 및 검토 전문가 명단구분 성명 /  소속 / 직급1 채의석 / 농촌지원국 재해대응과 / 과장2 김기형 / 농촌지원국 재해대응과 / 농촌지도관3 배철호 / 농촌지원국 재해대응과 / 농촌지도관4 전승기 / 농촌지원국 재해대응과 / 농촌지도관5 김상목 / 농촌지원국 재해대응과 / 농업연구관6 박승무 / 농촌지원국 재해대응과 / 농촌지도관7 이우일 / 농촌지원국 재해대응과 / 농촌지도사8 최효원 / 농촌지원국 재해대응과 / 농업연구사9 정은수 / 농촌지원국 재해대응과 / 농촌지도사10 맹권재 / 농촌지원국 재해대응과 / 농업주사보11 박명일 / 농촌지원국 재해대응과 / 주무관12 최인후 / 농촌지원국 재해대응과 / 기술전문위원13 박해융 / 농촌지원국 재해대응과 / 기술전문위원14 고만건 / 농촌지원국 재해대응과 / 기술전문위원15 강신곤 / 농촌지원국 기술보급과 / 농촌지도관16 박종윤 / 농촌지원국 기술보급과 / 농촌지도관17 장진경 / 농촌지원국 기술보급과 / 농촌지도사18 조아라 / 농촌지원국 기술보급과 / 농촌지도사19 노석원 / 농촌지원국 식량산업기술팀 / 농촌지도관20 엄미옥 / 농촌지원국 식량산업기술팀 / 농촌지도사21 윤  송 / 농촌지원국 식량산업기술팀 / 농촌지도사22 이세원 / 국립농업과학원 작물보호과 / 과장23 박병용 / 국립농업과학원 작물보호과 / 농업연구관24 이봉춘 / 국립농업과학원 작물보호과 / 농업연구관25 이용환 / 국립농업과학원 작물보호과 / 농업연구관26 이영기 / 국립농업과학원 작물보호과 / 농업연구사27 정인홍 / 국립농업과학원 작물보호과 / 농업연구사28 류현주 / 국립농업과학원 작물보호과 / 농업연구사29 심교문 / 국립농업과학원 기후변화평가과 / 농업연구관30 허지나 /국립농업과학원 기후변화평가과 / 농업연구사31 박진우 / 국립농업과학원 작물기초기반과 / 과장32 서보윤 / 국립농업과학원 작물기초기반과 / 농업연구관33 김상민 / 국립식량과학원 작물기초기반과 / 농업연구사34 김현주 / 국립식량과학원 기술지원과 / 농업연구관35 김은영 / 국립식량과학원 재배환경과 / 농업연구사36 최경희 / 국립원예특작과학원 원예특작환경과 / 과장37 이성찬 / 국립원예특작과학원 원예특작환경과 / 농업연구관38 송장훈 / 국립원예특작과학원 원예특작환경과 / 농업연구관39 한유경 / 국립원예특작과학원 원예특작환경과 / 농업연구사40 이선영 / 국립원예특작과학원 원예특작환경과 / 농업연구사41 서미혜 / 국립원예특작과학원 원예특작환경과 / 농업연구사42 윤정범 / 국립원예특작과학원 원예특작환경과 / 농업연구사43 이동혁 / 국립원예특작과학원 사과연구센터 / 센터장44 양상진 / 국립원예특작과학원 사과연구센터 / 농업연구관45 조영식 / 국립원예특작과학원 배연구센터 / 농업연구관46 강아랑 / 국립원예특작과학원 배연구센터 / 농업연구사47 한승갑 / 국립원예특작과학원 감귤연구센터 / 농업연구관2024년 농작물 병해충 발생정보(제4호)집 필 인채의석 , 김기형 , 배철호 , 전승기 , 김상목 , 박승무 , 이우일 , 최효원 , 정은수 ,맹권재 , 박명일발 행 처 농촌진흥청 재해대응과주소 54875 전북 전주시 덕진구 농생명로 300전화 (063) 238–1045~1049homepage : http://www.nongsaro.go.kr",4호.txt
